Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-11-07 00:00:00+00:00,197.8972625732422,202.4279022216797,197.35459899902344,202.0513153076172,1368484091,0.0,0.0
2021-11-08 00:00:00+00:00,202.30235290527344,229.48040771484375,202.30235290527344,228.69619750976562,3069524134,0.0,0.0
2021-11-09 00:00:00+00:00,228.87667846679688,274.27752685546875,227.10169982910156,262.9067077636719,7006560647,0.0,0.0
2021-11-10 00:00:00+00:00,262.1584167480469,294.5628662109375,254.38720703125,261.2629699707031,7776726430,0.0,0.0
2021-11-11 00:00:00+00:00,260.8917541503906,273.7519226074219,251.60540771484375,263.0867004394531,3957519255,0.0,0.0
2021-11-12 00:00:00+00:00,262.6050720214844,281.9473876953125,244.24835205078125,251.55836486816406,4974432912,0.0,0.0
2021-11-13 00:00:00+00:00,251.19338989257812,263.6808166503906,245.50743103027344,258.09320068359375,2964986959,0.0,0.0
2021-11-14 00:00:00+00:00,257.9888000488281,279.2216796875,249.1079864501953,278.00750732421875,3230589098,0.0,0.0
2021-11-15 00:00:00+00:00,279.2409362792969,280.7282409667969,259.9883728027344,262.7633972167969,2797322397,0.0,0.0
2021-11-16 00:00:00+00:00,263.3050537109375,263.3050537109375,224.916748046875,230.59942626953125,4031751969,0.0,0.0
2021-11-17 00:00:00+00:00,230.64382934570312,234.9708709716797,221.84703063964844,229.5041046142578,2863410681,0.0,0.0
2021-11-18 00:00:00+00:00,229.75303649902344,232.0609130859375,200.68801879882812,204.42291259765625,3104667090,0.0,0.0
2021-11-19 00:00:00+00:00,204.15194702148438,220.94715881347656,200.1072540283203,218.13858032226562,2357308403,0.0,0.0
2021-11-20 00:00:00+00:00,218.11883544921875,227.61883544921875,213.79388427734375,227.07960510253906,2134869389,0.0,0.0
2021-11-21 00:00:00+00:00,226.9408416748047,230.3231658935547,220.05844116210938,221.77194213867188,1787880756,0.0,0.0
2021-11-22 00:00:00+00:00,221.7183837890625,221.82920837402344,205.91053771972656,209.15802001953125,2030965166,0.0,0.0
2021-11-23 00:00:00+00:00,209.31344604492188,218.42584228515625,205.91696166992188,216.38897705078125,1944651936,0.0,0.0
2021-11-24 00:00:00+00:00,216.36253356933594,217.84107971191406,206.5169219970703,209.8065948486328,1884041986,0.0,0.0
2021-11-25 00:00:00+00:00,212.23345947265625,229.64520263671875,210.92410278320312,215.63497924804688,1953190727,0.0,0.0
2021-11-26 00:00:00+00:00,222.91036987304688,224.8620147705078,190.84671020507812,194.87464904785156,2690646017,0.0,0.0
2021-11-27 00:00:00+00:00,195.557861328125,200.845458984375,191.19830322265625,195.17442321777344,1406618152,0.0,0.0
2021-11-28 00:00:00+00:00,195.4145965576172,199.8712158203125,184.1060333251953,199.35421752929688,1712282909,0.0,0.0
2021-11-29 00:00:00+00:00,199.5909881591797,209.2916259765625,195.7545623779297,205.87020874023438,1784850980,0.0,0.0
2021-11-30 00:00:00+00:00,205.73304748535156,218.3396453857422,198.14625549316406,208.01454162597656,2122547294,0.0,0.0
2021-12-01 00:00:00+00:00,207.63661193847656,217.50633239746094,205.80560302734375,208.97125244140625,1739548260,0.0,0.0
2021-12-02 00:00:00+00:00,208.8951416015625,209.8877410888672,200.59449768066406,203.4896240234375,1523272322,0.0,0.0
2021-12-03 00:00:00+00:00,203.568359375,207.6363067626953,182.541748046875,188.09971618652344,1805361744,0.0,0.0
2021-12-04 00:00:00+00:00,188.3485565185547,189.43101501464844,132.05429077148438,163.05270385742188,3667491155,0.0,0.0
2021-12-05 00:00:00+00:00,162.95724487304688,165.01788330078125,149.2733917236328,156.4097900390625,1952282406,0.0,0.0
2021-12-06 00:00:00+00:00,156.5113525390625,164.30856323242188,141.77304077148438,161.8865203857422,1959778935,0.0,0.0
2021-12-07 00:00:00+00:00,161.78375244140625,165.4556884765625,158.70608520507812,162.29286193847656,1510598217,0.0,0.0
2021-12-08 00:00:00+00:00,162.04222106933594,169.35586547851562,156.8856658935547,165.2234649658203,1705972971,0.0,0.0
2021-12-09 00:00:00+00:00,164.9592742919922,166.9373321533203,151.79530334472656,151.79530334472656,1373978010,0.0,0.0
2021-12-10 00:00:00+00:00,151.7544403076172,159.71279907226562,148.2205352783203,148.59829711914062,1344733451,0.0,0.0
2021-12-11 00:00:00+00:00,148.74195861816406,159.4130096435547,146.49546813964844,158.0419158935547,1207041548,0.0,0.0
2021-12-12 00:00:00+00:00,157.9253387451172,162.48501586914062,153.6103515625,159.20396423339844,870576845,0.0,0.0
2021-12-13 00:00:00+00:00,159.35443115234375,160.0882110595703,143.1669464111328,144.53590393066406,1097150357,0.0,0.0
2021-12-14 00:00:00+00:00,144.62205505371094,151.633056640625,143.42257690429688,146.0780029296875,1150775410,0.0,0.0
2021-12-15 00:00:00+00:00,150.61129760742188,154.86322021484375,142.0965576171875,153.51541137695312,1356025651,0.0,0.0
2021-12-16 00:00:00+00:00,153.51084899902344,156.61610412597656,148.71083068847656,148.9417266845703,1001741958,0.0,0.0
2021-12-17 00:00:00+00:00,148.98037719726562,150.3484649658203,142.02572631835938,144.33840942382812,973529667,0.0,0.0
2021-12-18 00:00:00+00:00,144.26478576660156,150.2078857421875,143.17318725585938,148.80140686035156,782184567,0.0,0.0
2021-12-19 00:00:00+00:00,148.71047973632812,160.16497802734375,147.891845703125,153.07763671875,1587190278,0.0,0.0
2021-12-20 00:00:00+00:00,153.26048278808594,157.30357360839844,145.53555297851562,152.62867736816406,1590290392,0.0,0.0
2021-12-21 00:00:00+00:00,152.505615234375,156.4102020263672,149.45191955566406,154.92709350585938,1053723085,0.0,0.0
2021-12-22 00:00:00+00:00,155.0339813232422,159.9808349609375,153.37020874023438,155.46749877929688,1111879486,0.0,0.0
2021-12-23 00:00:00+00:00,155.5389404296875,165.08154296875,153.58148193359375,163.44949340820312,1337153835,0.0,0.0
2021-12-24 00:00:00+00:00,163.55247497558594,166.69239807128906,160.67201232910156,161.42103576660156,1085980228,0.0,0.0
2021-12-25 00:00:00+00:00,161.49082946777344,163.69915771484375,157.7855987548828,157.7855987548828,959492046,0.0,0.0
2021-12-26 00:00:00+00:00,157.77371215820312,158.3427734375,153.33297729492188,155.99234008789062,1248012717,0.0,0.0
2021-12-27 00:00:00+00:00,155.88499450683594,161.08070373535156,154.733642578125,155.8812255859375,1057977478,0.0,0.0
2021-12-28 00:00:00+00:00,155.98207092285156,155.98207092285156,145.17674255371094,145.88687133789062,1315031071,0.0,0.0
2021-12-29 00:00:00+00:00,145.9368133544922,150.60934448242188,144.5751953125,145.5126190185547,1081715291,0.0,0.0
2021-12-30 00:00:00+00:00,145.58570861816406,149.8709259033203,143.23793029785156,148.2860107421875,838034968,0.0,0.0
2021-12-31 00:00:00+00:00,148.20953369140625,152.25169372558594,144.5597381591797,146.51473999023438,1051011688,0.0,0.0
2022-01-01 00:00:00+00:00,146.536865234375,150.7519989013672,146.45693969726562,150.6974334716797,691648227,0.0,0.0
2022-01-02 00:00:00+00:00,150.685302734375,152.93603515625,148.66310119628906,151.2554931640625,680239631,0.0,0.0
2022-01-03 00:00:00+00:00,151.26339721679688,151.26339721679688,146.6741943359375,148.4615936279297,755658603,0.0,0.0
2022-01-04 00:00:00+00:00,148.4677734375,151.33206176757812,146.5630645751953,146.81228637695312,789511706,0.0,0.0
2022-01-05 00:00:00+00:00,146.81129455566406,149.54522705078125,132.1007537841797,136.089111328125,1304198400,0.0,0.0
2022-01-06 00:00:00+00:00,136.0773162841797,137.7505340576172,133.3151397705078,136.5037841796875,1136595284,0.0,0.0
2022-01-07 00:00:00+00:00,136.4918670654297,136.52577209472656,128.08090209960938,131.4884490966797,1364180297,0.0,0.0
2022-01-08 00:00:00+00:00,131.49484252929688,134.629150390625,126.74758911132812,130.13748168945312,1002118315,0.0,0.0
2022-01-09 00:00:00+00:00,130.13734436035156,132.4771728515625,128.80877685546875,131.29832458496094,710682825,0.0,0.0
2022-01-10 00:00:00+00:00,131.3038787841797,131.51531982421875,122.6286849975586,126.83382415771484,1097888042,0.0,0.0
2022-01-11 00:00:00+00:00,126.8260498046875,133.20668029785156,126.28759002685547,131.54498291015625,834900749,0.0,0.0
2022-01-12 00:00:00+00:00,131.5546875,141.74012756347656,131.27281188964844,141.73719787597656,881585292,0.0,0.0
2022-01-13 00:00:00+00:00,141.7368621826172,142.0492401123047,135.3616943359375,136.6365203857422,886433982,0.0,0.0
2022-01-14 00:00:00+00:00,136.6469268798828,146.0211944580078,136.36302185058594,144.72491455078125,1204657825,0.0,0.0
2022-01-15 00:00:00+00:00,144.72024536132812,149.92144775390625,144.45794677734375,147.93740844726562,1001838786,0.0,0.0
2022-01-16 00:00:00+00:00,147.93226623535156,148.78028869628906,144.2544708251953,146.533203125,756580688,0.0,0.0
2022-01-17 00:00:00+00:00,146.5348358154297,153.14288330078125,145.17018127441406,151.66726684570312,1608309071,0.0,0.0
2022-01-18 00:00:00+00:00,151.65390014648438,152.90213012695312,139.51914978027344,141.89076232910156,1278790664,0.0,0.0
2022-01-19 00:00:00+00:00,141.8882598876953,142.82635498046875,133.73797607421875,136.9167022705078,926249070,0.0,0.0
2022-01-20 00:00:00+00:00,136.8967742919922,142.53172302246094,130.36119079589844,130.36500549316406,706911161,0.0,0.0
2022-01-21 00:00:00+00:00,130.3922882080078,130.82464599609375,112.4258804321289,114.3918685913086,1680709016,0.0,0.0
2022-01-22 00:00:00+00:00,114.4232406616211,116.67909240722656,99.7610092163086,108.42849731445312,2098519931,0.0,0.0
2022-01-23 00:00:00+00:00,108.46219635009766,112.39445495605469,106.59941864013672,112.08950805664062,1135598050,0.0,0.0
2022-01-24 00:00:00+00:00,112.10081481933594,112.19467163085938,98.66522216796875,109.59159851074219,1645918728,0.0,0.0
2022-01-25 00:00:00+00:00,109.59247589111328,109.68234252929688,106.33942413330078,108.06637573242188,909091096,0.0,0.0
2022-01-26 00:00:00+00:00,108.06230163574219,115.78300476074219,105.84998321533203,107.28218078613281,1064088735,0.0,0.0
2022-01-27 00:00:00+00:00,107.26136016845703,109.46898651123047,103.78439331054688,106.9535140991211,825647673,0.0,0.0
2022-01-28 00:00:00+00:00,106.92748260498047,109.83932495117188,105.81873321533203,109.43273162841797,683706404,0.0,0.0
2022-01-29 00:00:00+00:00,109.43119812011719,111.85406494140625,108.31248474121094,110.82367706298828,592402655,0.0,0.0
2022-01-30 00:00:00+00:00,110.83002471923828,112.042724609375,107.72004699707031,108.79985809326172,537737428,0.0,0.0
2022-01-31 00:00:00+00:00,108.7991714477539,110.9894027709961,105.02007293701172,109.58769989013672,691404381,0.0,0.0
2022-02-01 00:00:00+00:00,109.58943939208984,116.3658218383789,108.66441345214844,115.4020004272461,824048434,0.0,0.0
2022-02-02 00:00:00+00:00,115.40450286865234,115.88226318359375,108.43699645996094,108.55602264404297,743395485,0.0,0.0
2022-02-03 00:00:00+00:00,108.53465270996094,110.28700256347656,106.41796875,110.28700256347656,683428425,0.0,0.0
2022-02-04 00:00:00+00:00,110.29109954833984,120.92221069335938,109.00498962402344,120.91803741455078,953726676,0.0,0.0
2022-02-05 00:00:00+00:00,120.92329406738281,123.39488220214844,119.2457046508789,121.91674041748047,736360985,0.0,0.0
2022-02-06 00:00:00+00:00,121.91934967041016,127.44550323486328,121.42715454101562,127.44550323486328,782675364,0.0,0.0
2022-02-07 00:00:00+00:00,127.44465637207031,139.24339294433594,125.56070709228516,137.10739135742188,1131143500,0.0,0.0
2022-02-08 00:00:00+00:00,137.14239501953125,142.35386657714844,130.99807739257812,133.99124145507812,1373203815,0.0,0.0
2022-02-09 00:00:00+00:00,133.96217346191406,140.7852020263672,132.8143310546875,140.17160034179688,1036393461,0.0,0.0
2022-02-10 00:00:00+00:00,140.1739044189453,143.23289489746094,135.08839416503906,135.08839416503906,1276403767,0.0,0.0
2022-02-11 00:00:00+00:00,135.0928497314453,135.0928497314453,125.37024688720703,126.03115844726562,1080587719,0.0,0.0
2022-02-12 00:00:00+00:00,126.01290893554688,127.5803451538086,122.20375061035156,126.68367767333984,832593853,0.0,0.0
2022-02-13 00:00:00+00:00,126.6707763671875,128.6428985595703,124.2199478149414,126.20421600341797,688706404,0.0,0.0
2022-02-14 00:00:00+00:00,126.1347885131836,126.63776397705078,122.24359893798828,124.80005645751953,712457600,0.0,0.0
2022-02-15 00:00:00+00:00,124.79279327392578,132.11190795898438,124.23802185058594,131.7626190185547,783234535,0.0,0.0
2022-02-16 00:00:00+00:00,131.76052856445312,131.76744079589844,126.02102661132812,128.1608428955078,715637001,0.0,0.0
2022-02-17 00:00:00+00:00,128.1046600341797,128.73141479492188,115.7144546508789,116.30241394042969,938120691,0.0,0.0
2022-02-18 00:00:00+00:00,116.33308410644531,121.5430679321289,114.9232177734375,115.19709014892578,1205742846,0.0,0.0
2022-02-19 00:00:00+00:00,115.19397735595703,116.9888687133789,113.67295837402344,115.7090072631836,686244892,0.0,0.0
2022-02-20 00:00:00+00:00,115.70782470703125,115.70782470703125,109.14817810058594,110.83203887939453,736479992,0.0,0.0
2022-02-21 00:00:00+00:00,110.83516693115234,114.31229400634766,103.37959289550781,103.45049285888672,980192105,0.0,0.0
2022-02-22 00:00:00+00:00,103.43082427978516,107.60649871826172,101.27152252197266,107.52279663085938,902125484,0.0,0.0
2022-02-23 00:00:00+00:00,107.51875305175781,110.81077575683594,105.79009246826172,105.96595001220703,740588315,0.0,0.0
2022-02-24 00:00:00+00:00,105.941650390625,106.20594024658203,92.61260986328125,104.2304916381836,1676181000,0.0,0.0
2022-02-25 00:00:00+00:00,104.23491668701172,110.33592987060547,102.05580139160156,109.26631164550781,903266080,0.0,0.0
2022-02-26 00:00:00+00:00,109.26405334472656,113.2392578125,107.20553588867188,108.24365997314453,773091210,0.0,0.0
2022-02-27 00:00:00+00:00,108.23714447021484,109.87517547607422,102.35350799560547,103.10559844970703,706861756,0.0,0.0
2022-02-28 00:00:00+00:00,103.10042572021484,113.47457885742188,102.22742462158203,113.47457885742188,930577763,0.0,0.0
2022-03-01 00:00:00+00:00,113.47608184814453,115.579833984375,110.73099517822266,112.5440444946289,951568702,0.0,0.0
2022-03-02 00:00:00+00:00,112.54029846191406,114.24375915527344,109.67251586914062,110.35135650634766,838169853,0.0,0.0
2022-03-03 00:00:00+00:00,110.35635375976562,112.50371551513672,108.96234893798828,111.35211944580078,905649306,0.0,0.0
2022-03-04 00:00:00+00:00,111.41283416748047,112.35623168945312,100.20732116699219,101.39179992675781,930473366,0.0,0.0
2022-03-05 00:00:00+00:00,101.40840148925781,105.35140991210938,100.21807861328125,104.97718811035156,548783174,0.0,0.0
2022-03-06 00:00:00+00:00,104.98062133789062,105.60908508300781,101.54561614990234,101.59391784667969,563304861,0.0,0.0
2022-03-07 00:00:00+00:00,101.59587860107422,103.66204071044922,97.23695373535156,98.8692626953125,756482342,0.0,0.0
2022-03-08 00:00:00+00:00,98.861572265625,102.16033172607422,98.49970245361328,100.61764526367188,699527175,0.0,0.0
2022-03-09 00:00:00+00:00,100.62169647216797,109.04586029052734,100.62169647216797,106.94209289550781,812074655,0.0,0.0
2022-03-10 00:00:00+00:00,106.93419647216797,106.97227478027344,100.6696548461914,102.65550994873047,814685365,0.0,0.0
2022-03-11 00:00:00+00:00,102.64948272705078,106.56657409667969,100.50381469726562,104.9653549194336,764305866,0.0,0.0
2022-03-12 00:00:00+00:00,104.96475982666016,107.76637268066406,104.80728149414062,105.8323974609375,536251476,0.0,0.0
2022-03-13 00:00:00+00:00,105.81227111816406,107.20188903808594,101.9041748046875,102.11479949951172,535011513,0.0,0.0
2022-03-14 00:00:00+00:00,102.11121368408203,105.77667236328125,101.50162506103516,105.67365264892578,743010065,0.0,0.0
2022-03-15 00:00:00+00:00,105.66586303710938,108.43423461914062,102.769775390625,106.98857116699219,713675630,0.0,0.0
2022-03-16 00:00:00+00:00,106.97649383544922,111.36539459228516,106.00885772705078,111.35919189453125,977477844,0.0,0.0
2022-03-17 00:00:00+00:00,111.35095977783203,111.42870330810547,108.8695297241211,110.31023406982422,616556664,0.0,0.0
2022-03-18 00:00:00+00:00,110.3034439086914,112.78976440429688,108.48085021972656,112.1158676147461,644181133,0.0,0.0
2022-03-19 00:00:00+00:00,112.0879135131836,116.3732681274414,111.79776000976562,116.3732681274414,741516370,0.0,0.0
2022-03-20 00:00:00+00:00,116.35651397705078,117.76000213623047,111.93087768554688,114.82913970947266,859708742,0.0,0.0
2022-03-21 00:00:00+00:00,114.83430480957031,116.62821197509766,113.74230194091797,116.15872955322266,833192537,0.0,0.0
2022-03-22 00:00:00+00:00,116.15018463134766,123.14498901367188,115.76655578613281,122.92796325683594,1124098345,0.0,0.0
2022-03-23 00:00:00+00:00,122.92251586914062,124.09307098388672,119.09693908691406,122.47541809082031,872780593,0.0,0.0
2022-03-24 00:00:00+00:00,122.46806335449219,127.2931900024414,120.85211944580078,126.5812759399414,1007870447,0.0,0.0
2022-03-25 00:00:00+00:00,126.58251953125,127.09410095214844,122.37696075439453,124.06736755371094,822120492,0.0,0.0
2022-03-26 00:00:00+00:00,124.0710678100586,125.3609390258789,122.28739166259766,124.88133239746094,560151992,0.0,0.0
2022-03-27 00:00:00+00:00,124.88927459716797,129.39747619628906,123.67554473876953,129.39747619628906,740569100,0.0,0.0
2022-03-28 00:00:00+00:00,129.400634765625,132.4124755859375,127.85274505615234,127.93861389160156,943699101,0.0,0.0
2022-03-29 00:00:00+00:00,127.91148376464844,131.78604125976562,127.72942352294922,130.0612335205078,837905297,0.0,0.0
2022-03-30 00:00:00+00:00,130.0547332763672,133.9067840576172,127.10261535644531,131.16934204101562,928949835,0.0,0.0
2022-03-31 00:00:00+00:00,131.16636657714844,132.77642822265625,122.52271270751953,123.71601104736328,1352615724,0.0,0.0
2022-04-01 00:00:00+00:00,123.73169708251953,125.9663314819336,120.12483215332031,124.8831787109375,854575075,0.0,0.0
2022-04-02 00:00:00+00:00,124.88237762451172,128.0952911376953,124.46917724609375,124.9234848022461,761262628,0.0,0.0
2022-04-03 00:00:00+00:00,124.90180969238281,129.3058319091797,124.21853637695312,128.9462127685547,676091829,0.0,0.0
2022-04-04 00:00:00+00:00,128.90708923339844,128.90708923339844,122.1119613647461,124.86170196533203,849319392,0.0,0.0
2022-04-05 00:00:00+00:00,124.85990905761719,127.07330322265625,123.19573211669922,123.21317291259766,662578353,0.0,0.0
2022-04-06 00:00:00+00:00,123.20003509521484,123.24894714355469,112.46133422851562,112.46133422851562,1017954203,0.0,0.0
2022-04-07 00:00:00+00:00,112.4710464477539,114.8778305053711,111.46580505371094,114.23019409179688,635873842,0.0,0.0
2022-04-08 00:00:00+00:00,114.23804473876953,115.08161926269531,110.61835479736328,110.88206481933594,747638227,0.0,0.0
2022-04-09 00:00:00+00:00,110.87825775146484,112.78964233398438,110.57122039794922,112.77727508544922,519806313,0.0,0.0
2022-04-10 00:00:00+00:00,112.77835845947266,114.36927032470703,111.17377471923828,111.17377471923828,510044015,0.0,0.0
2022-04-11 00:00:00+00:00,111.15314483642578,111.15314483642578,102.59768676757812,102.60739135742188,807193871,0.0,0.0
2022-04-12 00:00:00+00:00,102.64373016357422,105.67218780517578,102.25173950195312,104.82841491699219,638546461,0.0,0.0
2022-04-13 00:00:00+00:00,104.82460021972656,110.66858673095703,104.24492645263672,110.48245239257812,806829114,0.0,0.0
2022-04-14 00:00:00+00:00,110.47949981689453,112.1144790649414,106.3903579711914,107.41104125976562,736401323,0.0,0.0
2022-04-15 00:00:00+00:00,107.41422271728516,112.62550354003906,107.39665985107422,111.10934448242188,802528770,0.0,0.0
2022-04-16 00:00:00+00:00,111.1059341430664,114.53565216064453,110.54190063476562,114.43070983886719,639352139,0.0,0.0
2022-04-17 00:00:00+00:00,114.40483093261719,114.96900939941406,108.76372528076172,109.04278564453125,673093200,0.0,0.0
2022-04-18 00:00:00+00:00,109.0355224609375,111.32576751708984,105.70491027832031,111.22614288330078,810603033,0.0,0.0
2022-04-19 00:00:00+00:00,111.2291030883789,113.99000549316406,110.82780456542969,113.81208801269531,653731832,0.0,0.0
2022-04-20 00:00:00+00:00,113.81503295898438,113.92158508300781,111.04325103759766,111.97969055175781,669392298,0.0,0.0
2022-04-21 00:00:00+00:00,111.97532653808594,114.22015380859375,106.3016357421875,106.99798583984375,747220318,0.0,0.0
2022-04-22 00:00:00+00:00,106.99688720703125,108.34490203857422,105.54610443115234,105.60062408447266,668097133,0.0,0.0
2022-04-23 00:00:00+00:00,105.60206604003906,107.1333236694336,105.31648254394531,105.5043716430664,502713461,0.0,0.0
2022-04-24 00:00:00+00:00,105.49246215820312,105.93083953857422,104.10662841796875,104.62260437011719,487505921,0.0,0.0
2022-04-25 00:00:00+00:00,104.62039947509766,104.75668334960938,99.51075744628906,104.68701934814453,802054036,0.0,0.0
2022-04-26 00:00:00+00:00,104.67106628417969,105.1731948852539,97.59080505371094,98.40467834472656,702800418,0.0,0.0
2022-04-27 00:00:00+00:00,98.41316986083984,101.74410247802734,98.2237319946289,100.53875732421875,692599516,0.0,0.0
2022-04-28 00:00:00+00:00,100.54241180419922,104.09369659423828,100.00948333740234,103.32334899902344,780434505,0.0,0.0
2022-04-29 00:00:00+00:00,103.31861877441406,104.0232162475586,99.0388412475586,100.37800598144531,861249271,0.0,0.0
2022-04-30 00:00:00+00:00,100.37875366210938,101.41122436523438,95.9476318359375,96.16598510742188,604900808,0.0,0.0
2022-05-01 00:00:00+00:00,96.1678695678711,99.78279876708984,95.4847183227539,99.43577575683594,592413785,0.0,0.0
2022-05-02 00:00:00+00:00,99.4337158203125,101.51068115234375,98.60585021972656,100.69322967529297,613922891,0.0,0.0
2022-05-03 00:00:00+00:00,100.69754791259766,101.26874542236328,97.839599609375,99.343017578125,542363905,0.0,0.0
2022-05-04 00:00:00+00:00,99.33872985839844,106.80409240722656,99.26563262939453,106.27486419677734,768693782,0.0,0.0
2022-05-05 00:00:00+00:00,106.27082061767578,106.71279907226562,95.52877807617188,96.91891479492188,842334241,0.0,0.0
2022-05-06 00:00:00+00:00,96.9092788696289,98.20873260498047,94.0890121459961,96.79175567626953,769940452,0.0,0.0
2022-05-07 00:00:00+00:00,96.7942123413086,97.03630828857422,93.34791564941406,94.5708999633789,551811127,0.0,0.0
2022-05-08 00:00:00+00:00,94.57154846191406,95.5822982788086,92.00299072265625,93.97643280029297,729348318,0.0,0.0
2022-05-09 00:00:00+00:00,93.97541809082031,94.77955627441406,77.9571533203125,77.9571533203125,1207155617,0.0,0.0
2022-05-10 00:00:00+00:00,77.83116912841797,84.61721801757812,74.82234954833984,80.2268295288086,1720920553,0.0,0.0
2022-05-11 00:00:00+00:00,80.2115478515625,82.39093017578125,65.52423858642578,66.38880157470703,1899877236,0.0,0.0
2022-05-12 00:00:00+00:00,66.40777587890625,69.25701904296875,55.322547912597656,64.40274810791016,1925404691,0.0,0.0
2022-05-13 00:00:00+00:00,64.38304901123047,72.84160614013672,63.49441146850586,67.96253967285156,1140599762,0.0,0.0
2022-05-14 00:00:00+00:00,67.94561004638672,69.99917602539062,64.62065887451172,68.95030975341797,743433183,0.0,0.0
2022-05-15 00:00:00+00:00,68.93971252441406,71.5303726196289,66.55667114257812,71.5303726196289,741432120,0.0,0.0
2022-05-16 00:00:00+00:00,71.51973724365234,71.51973724365234,65.45767211914062,67.21134948730469,722439504,0.0,0.0
2022-05-17 00:00:00+00:00,67.21218872070312,73.51004028320312,67.21218872070312,72.96931457519531,802347484,0.0,0.0
2022-05-18 00:00:00+00:00,72.96766662597656,74.03701782226562,66.41563415527344,66.41563415527344,756026173,0.0,0.0
2022-05-19 00:00:00+00:00,66.38671112060547,72.20411682128906,65.17798614501953,72.0966796875,801021670,0.0,0.0
2022-05-20 00:00:00+00:00,72.0771713256836,72.90673828125,67.09920501708984,68.65829467773438,729408177,0.0,0.0
2022-05-21 00:00:00+00:00,68.6545639038086,70.42964935302734,68.1723403930664,69.7057876586914,449401029,0.0,0.0
2022-05-22 00:00:00+00:00,69.70726776123047,72.30361938476562,69.52865600585938,71.77400207519531,449155414,0.0,0.0
2022-05-23 00:00:00+00:00,71.76394653320312,73.74264526367188,68.99034881591797,69.01275634765625,736854342,0.0,0.0
2022-05-24 00:00:00+00:00,69.01382446289062,70.5352783203125,67.68013763427734,70.32154846191406,588236113,0.0,0.0
2022-05-25 00:00:00+00:00,70.31922149658203,71.43646240234375,68.29042053222656,68.31311798095703,529431480,0.0,0.0
2022-05-26 00:00:00+00:00,68.31510925292969,68.71247863769531,61.34075164794922,63.8281364440918,721052783,0.0,0.0
2022-05-27 00:00:00+00:00,63.80057907104492,63.928550720214844,61.28740310668945,61.56392288208008,646210455,0.0,0.0
2022-05-28 00:00:00+00:00,61.55788040161133,62.68661117553711,61.55788040161133,62.31327819824219,615552947,0.0,0.0
2022-05-29 00:00:00+00:00,63.063594818115234,64.26547241210938,62.10664367675781,63.74662780761719,418602793,0.0,0.0
2022-05-30 00:00:00+00:00,63.74580001831055,69.29692840576172,63.4140739440918,69.12091827392578,587913790,0.0,0.0
2022-05-31 00:00:00+00:00,69.11026763916016,69.56275177001953,67.18134307861328,68.41138458251953,532691935,0.0,0.0
2022-06-01 00:00:00+00:00,68.41702270507812,70.07642364501953,62.54636764526367,62.96781921386719,754343388,0.0,0.0
2022-06-02 00:00:00+00:00,62.96444320678711,64.6100082397461,62.394325256347656,64.45135498046875,497215110,0.0,0.0
2022-06-03 00:00:00+00:00,64.45580291748047,64.7627182006836,61.78827667236328,62.659263610839844,445994255,0.0,0.0
2022-06-04 00:00:00+00:00,62.65883255004883,64.20510864257812,61.72530746459961,63.74738311767578,365451394,0.0,0.0
2022-06-05 00:00:00+00:00,63.749755859375,63.78080749511719,62.06110763549805,63.2078742980957,358399957,0.0,0.0
2022-06-06 00:00:00+00:00,63.21474838256836,66.29419708251953,63.08821487426758,64.41727447509766,500130108,0.0,0.0
2022-06-07 00:00:00+00:00,64.4180679321289,65.3266830444336,60.5591926574707,63.90550994873047,578504158,0.0,0.0
2022-06-08 00:00:00+00:00,63.89841079711914,64.25390625,61.54667663574219,61.54667663574219,590606981,0.0,0.0
2022-06-09 00:00:00+00:00,61.543853759765625,62.28816604614258,59.836326599121094,60.215972900390625,461393198,0.0,0.0
2022-06-10 00:00:00+00:00,60.21354293823242,60.21354293823242,56.479984283447266,56.658416748046875,631581518,0.0,0.0
2022-06-11 00:00:00+00:00,56.66562271118164,57.678855895996094,52.23197555541992,52.29166030883789,735247033,0.0,0.0
2022-06-12 00:00:00+00:00,52.30757522583008,52.59090042114258,48.13050842285156,48.228904724121094,674269221,0.0,0.0
2022-06-13 00:00:00+00:00,48.21331787109375,48.21331787109375,41.629676818847656,43.30030059814453,1135771941,0.0,0.0
2022-06-14 00:00:00+00:00,43.314002990722656,46.132015228271484,40.68040466308594,46.132015228271484,1038406218,0.0,0.0
2022-06-15 00:00:00+00:00,46.133480072021484,50.64122009277344,41.901668548583984,50.49177169799805,1082980140,0.0,0.0
2022-06-16 00:00:00+00:00,50.51575469970703,50.88089370727539,44.331329345703125,44.6997184753418,754689123,0.0,0.0
2022-06-17 00:00:00+00:00,44.70615768432617,48.25876235961914,44.57722473144531,47.684913635253906,624241753,0.0,0.0
2022-06-18 00:00:00+00:00,47.68170166015625,48.20722579956055,41.93596267700195,47.247257232666016,878504763,0.0,0.0
2022-06-19 00:00:00+00:00,47.23798751831055,55.684326171875,45.20140075683594,54.32316589355469,1408560758,0.0,0.0
2022-06-20 00:00:00+00:00,54.321990966796875,54.37226486206055,51.61100387573242,52.90559387207031,867331545,0.0,0.0
2022-06-21 00:00:00+00:00,52.89878463745117,55.45185852050781,52.14239501953125,53.5076789855957,683095131,0.0,0.0
2022-06-22 00:00:00+00:00,53.52071762084961,53.57326889038086,50.77501678466797,52.10539245605469,571710882,0.0,0.0
